"Date of data	","Commodity code	","Commodity	","Trading partner code	","Trading partner	","Quantity	","Unit	"
"202003	","27011210	","Bituminous coking coal, not agglomerated	","124	","Mongolia	","49580090	","Kilogram	"
"202004	","27011210	","Bituminous coking coal, not agglomerated	","124	","Mongolia	","775241530	","Kilogram	"
"202005	","27011210	","Bituminous coking coal, not agglomerated	","124	","Mongolia	","1707866600	","Kilogram	"
"202006	","27011210	","Bituminous coking coal, not agglomerated	","124	","Mongolia	","2094031782	","Kilogram	"
"202007	","27011210	","Bituminous coking coal, not agglomerated	","124	","Mongolia	","2202018384	","Kilogram	"
"202008	","27011210	","Bituminous coking coal, not agglomerated	","124	","Mongolia	","3073006889	","Kilogram	"
"202009	","27011210	","Bituminous coking coal, not agglomerated	","124	","Mongolia	","3889676322	","Kilogram	"
"202010	","27011210	","Bituminous coking coal, not agglomerated	","124	","Mongolia	","3258155665	","Kilogram	"
202001,"27011210	","Bituminous coking coal, not agglomerated	","124	","Mongolia	",1338036855,"Kilogram	"
202002,"27011210	","Bituminous coking coal, not agglomerated	","124	","Mongolia	",1338036855,"Kilogram	"
"202003	","27011210	","Bituminous coking coal, not agglomerated	","601	","Australia	","4367332812	","Kilogram	"
"202004	","27011210	","Bituminous coking coal, not agglomerated	","601	","Australia	","4461574029	","Kilogram	"
"202005	","27011210	","Bituminous coking coal, not agglomerated	","601	","Australia	","2068087220	","Kilogram	"
"202006	","27011210	","Bituminous coking coal, not agglomerated	","601	","Australia	","2834998324	","Kilogram	"
"202007	","27011210	","Bituminous coking coal, not agglomerated	","601	","Australia	","4475801059	","Kilogram	"
"202008	","27011210	","Bituminous coking coal, not agglomerated	","601	","Australia	","3017948058	","Kilogram	"
"202009	","27011210	","Bituminous coking coal, not agglomerated	","601	","Australia	","1983365220	","Kilogram	"
"202010	","27011210	","Bituminous coking coal, not agglomerated	","601	","Australia	","1528981592	","Kilogram	"
202001,"27011210	","Bituminous coking coal, not agglomerated	","601	","Australia	",5185056590,"Kilogram	"
202002,"27011210	","Bituminous coking coal, not agglomerated	","601	","Australia	",5185056590,"Kilogram	"
"202003	","27011290	","Other bituminous coal, not agglomerated	","124	","Mongolia	","242672580	","Kilogram	"
"202004	","27011290	","Other bituminous coal, not agglomerated	","124	","Mongolia	","150147690	","Kilogram	"
"202005	","27011290	","Other bituminous coal, not agglomerated	","124	","Mongolia	","74418170	","Kilogram	"
"202006	","27011290	","Other bituminous coal, not agglomerated	","124	","Mongolia	","151847995	","Kilogram	"
"202007	","27011290	","Other bituminous coal, not agglomerated	","124	","Mongolia	","181681490	","Kilogram	"
"202008	","27011290	","Other bituminous coal, not agglomerated	","124	","Mongolia	","144561290	","Kilogram	"
"202009	","27011290	","Other bituminous coal, not agglomerated	","124	","Mongolia	","872520500	","Kilogram	"
"202010	","27011290	","Other bituminous coal, not agglomerated	","124	","Mongolia	","272577580	","Kilogram	"
202001,"27011290	","Other bituminous coal, not agglomerated	","124	","Mongolia	",243242995,"Kilogram	"
202002,"27011290	","Other bituminous coal, not agglomerated	","124	","Mongolia	",243242995,"Kilogram	"
"202003	","27011290	","Other bituminous coal, not agglomerated	","601	","Australia	","5646129080	","Kilogram	"
"202004	","27011290	","Other bituminous coal, not agglomerated	","601	","Australia	","6308222720	","Kilogram	"
"202005	","27011290	","Other bituminous coal, not agglomerated	","601	","Australia	","3233738000	","Kilogram	"
"202006	","27011290	","Other bituminous coal, not agglomerated	","601	","Australia	","5104290010	","Kilogram	"
"202007	","27011290	","Other bituminous coal, not agglomerated	","601	","Australia	","4090085285	","Kilogram	"
"202008	","27011290	","Other bituminous coal, not agglomerated	","601	","Australia	","2968614076	","Kilogram	"
"202009	","27011290	","Other bituminous coal, not agglomerated	","601	","Australia	","2486191300	","Kilogram	"
"202010	","27011290	","Other bituminous coal, not agglomerated	","601	","Australia	","990082738	","Kilogram	"
202001,"27011290	","Other bituminous coal, not agglomerated	","601	","Australia	",5652151948,"Kilogram	"
202002,"27011290	","Other bituminous coal, not agglomerated	","601	","Australia	",5652151948,"Kilogram	"
"202003	","27011900	","Other coal, not agglomerated, nes	","124	","Mongolia	","2808350	","Kilogram	"
"202004	","27011900	","Other coal, not agglomerated, nes	","124	","Mongolia	","3190450	","Kilogram	"
"202005	","27011900	","Other coal, not agglomerated, nes	","124	","Mongolia	","54789000	","Kilogram	"
"202006	","27011900	","Other coal, not agglomerated, nes	","124	","Mongolia	","123238150	","Kilogram	"
"202007	","27011900	","Other coal, not agglomerated, nes	","124	","Mongolia	","148906160	","Kilogram	"
"202008	","27011900	","Other coal, not agglomerated, nes	","124	","Mongolia	","348456400	","Kilogram	"
"202009	","27011900	","Other coal, not agglomerated, nes	","124	","Mongolia	","397155280	","Kilogram	"
"202010	","27011900	","Other coal, not agglomerated, nes	","124	","Mongolia	","326295750	","Kilogram	"
202001,"27011900	","Other coal, not agglomerated, nes	","124	","Mongolia	",16271050,"Kilogram	"
202002,"27011900	","Other coal, not agglomerated, nes	","124	","Mongolia	",16271050,"Kilogram	"
"201901	","27011210	","Bituminous coking coal, not agglomerated	","124	","Mongolia	","2088395041	","Kilogram	"
"201902	","27011210	","Bituminous coking coal, not agglomerated	","124	","Mongolia	","1427451044	","Kilogram	"
"201903	","27011210	","Bituminous coking coal, not agglomerated	","124	","Mongolia	","3264099580	","Kilogram	"
"201904	","27011210	","Bituminous coking coal, not agglomerated	","124	","Mongolia	","3685119704	","Kilogram	"
"201905	","27011210	","Bituminous coking coal, not agglomerated	","124	","Mongolia	","3531928827	","Kilogram	"
"201906	","27011210	","Bituminous coking coal, not agglomerated	","124	","Mongolia	","2693878081	","Kilogram	"
"201907	","27011210	","Bituminous coking coal, not agglomerated	","124	","Mongolia	","2574612002	","Kilogram	"
"201908	","27011210	","Bituminous coking coal, not agglomerated	","124	","Mongolia	","3735072741	","Kilogram	"
"201909	","27011210	","Bituminous coking coal, not agglomerated	","124	","Mongolia	","3589285354	","Kilogram	"
"201910	","27011210	","Bituminous coking coal, not agglomerated	","124	","Mongolia	","2858554924	","Kilogram	"
"201911	","27011210	","Bituminous coking coal, not agglomerated	","124	","Mongolia	","2756040122	","Kilogram	"
"201912	","27011210	","Bituminous coking coal, not agglomerated	","124	","Mongolia	","1568881337	","Kilogram	"
"201901	","27011210	","Bituminous coking coal, not agglomerated	","601	","Australia	","4315651554	","Kilogram	"
"201902	","27011210	","Bituminous coking coal, not agglomerated	","601	","Australia	","1148183480	","Kilogram	"
"201903	","27011210	","Bituminous coking coal, not agglomerated	","601	","Australia	","2129821622	","Kilogram	"
"201904	","27011210	","Bituminous coking coal, not agglomerated	","601	","Australia	","2708304506	","Kilogram	"
"201905	","27011210	","Bituminous coking coal, not agglomerated	","601	","Australia	","1366768952	","Kilogram	"
"201906	","27011210	","Bituminous coking coal, not agglomerated	","601	","Australia	","2810051882	","Kilogram	"
"201907	","27011210	","Bituminous coking coal, not agglomerated	","601	","Australia	","3956425053	","Kilogram	"
"201908	","27011210	","Bituminous coking coal, not agglomerated	","601	","Australia	","4491553210	","Kilogram	"
"201909	","27011210	","Bituminous coking coal, not agglomerated	","601	","Australia	","3238711003	","Kilogram	"
"201910	","27011210	","Bituminous coking coal, not agglomerated	","601	","Australia	","1940760345	","Kilogram	"
"201911	","27011210	","Bituminous coking coal, not agglomerated	","601	","Australia	","2560604971	","Kilogram	"
"201912	","27011210	","Bituminous coking coal, not agglomerated	","601	","Australia	","107707923	","Kilogram	"
"201901	","27011290	","Other bituminous coal, not agglomerated	","124	","Mongolia	","70480080	","Kilogram	"
"201902	","27011290	","Other bituminous coal, not agglomerated	","124	","Mongolia	","65311800	","Kilogram	"
"201903	","27011290	","Other bituminous coal, not agglomerated	","124	","Mongolia	","104090480	","Kilogram	"
"201904	","27011290	","Other bituminous coal, not agglomerated	","124	","Mongolia	","203646200	","Kilogram	"
"201905	","27011290	","Other bituminous coal, not agglomerated	","124	","Mongolia	","124829500	","Kilogram	"
"201906	","27011290	","Other bituminous coal, not agglomerated	","124	","Mongolia	","116214150	","Kilogram	"
"201907	","27011290	","Other bituminous coal, not agglomerated	","124	","Mongolia	","179032330	","Kilogram	"
"201908	","27011290	","Other bituminous coal, not agglomerated	","124	","Mongolia	","221757527	","Kilogram	"
"201909	","27011290	","Other bituminous coal, not agglomerated	","124	","Mongolia	","245837350	","Kilogram	"
"201910	","27011290	","Other bituminous coal, not agglomerated	","124	","Mongolia	","301231119	","Kilogram	"
"201911	","27011290	","Other bituminous coal, not agglomerated	","124	","Mongolia	","162358010	","Kilogram	"
"201912	","27011290	","Other bituminous coal, not agglomerated	","124	","Mongolia	","176825230	","Kilogram	"
"201901	","27011290	","Other bituminous coal, not agglomerated	","601	","Australia	","6324572250	","Kilogram	"
"201902	","27011290	","Other bituminous coal, not agglomerated	","601	","Australia	","2018169500	","Kilogram	"
"201903	","27011290	","Other bituminous coal, not agglomerated	","601	","Australia	","2119995620	","Kilogram	"
"201904	","27011290	","Other bituminous coal, not agglomerated	","601	","Australia	","3053140326	","Kilogram	"
"201905	","27011290	","Other bituminous coal, not agglomerated	","601	","Australia	","3864310430	","Kilogram	"
"201906	","27011290	","Other bituminous coal, not agglomerated	","601	","Australia	","3927416754	","Kilogram	"
"201907	","27011290	","Other bituminous coal, not agglomerated	","601	","Australia	","6203262563	","Kilogram	"
"201908	","27011290	","Other bituminous coal, not agglomerated	","601	","Australia	","6614067152	","Kilogram	"
"201909	","27011290	","Other bituminous coal, not agglomerated	","601	","Australia	","5062434198	","Kilogram	"
"201910	","27011290	","Other bituminous coal, not agglomerated	","601	","Australia	","4421178690	","Kilogram	"
"201911	","27011290	","Other bituminous coal, not agglomerated	","601	","Australia	","1947897185	","Kilogram	"
"201912	","27011290	","Other bituminous coal, not agglomerated	","601	","Australia	","141159200	","Kilogram	"
"201901	","27011900	","Other coal, not agglomerated, nes	","124	","Mongolia	","5195800	","Kilogram	"
"201903	","27011900	","Other coal, not agglomerated, nes	","124	","Mongolia	","21105050	","Kilogram	"
"201905	","27011900	","Other coal, not agglomerated, nes	","124	","Mongolia	","867950	","Kilogram	"
"201907	","27011900	","Other coal, not agglomerated, nes	","124	","Mongolia	","1691750	","Kilogram	"
"201908	","27011900	","Other coal, not agglomerated, nes	","124	","Mongolia	","17376050	","Kilogram	"
"201909	","27011900	","Other coal, not agglomerated, nes	","124	","Mongolia	","41035400	","Kilogram	"
"201910	","27011900	","Other coal, not agglomerated, nes	","124	","Mongolia	","49473550	","Kilogram	"
"201911	","27011900	","Other coal, not agglomerated, nes	","124	","Mongolia	","40398800	","Kilogram	"
"201912	","27011900	","Other coal, not agglomerated, nes	","124	","Mongolia	","45588550	","Kilogram	"
"201909	","27011900	","Other coal, not agglomerated, nes	","601	","Australia	","200	","Kilogram	"
"201912	","27011900	","Other coal, not agglomerated, nes	","601	","Australia	","162827003	","Kilogram	"
201801,27011210,"Bituminous coking coal, not agglomerated	",124,Mongolia,1471028750,Kilogram
201802,27011210,"Bituminous coking coal, not agglomerated	",124,Mongolia,971566230,Kilogram
201803,27011210,"Bituminous coking coal, not agglomerated	",124,Mongolia,2258359660,Kilogram
201804,27011210,"Bituminous coking coal, not agglomerated	",124,Mongolia,2566831630,Kilogram
201805,27011210,"Bituminous coking coal, not agglomerated	",124,Mongolia,3011759670,Kilogram
201806,27011210,"Bituminous coking coal, not agglomerated	",124,Mongolia,2485219450,Kilogram
201807,27011210,"Bituminous coking coal, not agglomerated	",124,Mongolia,2063251500,Kilogram
201808,27011210,"Bituminous coking coal, not agglomerated	",124,Mongolia,2115705714,Kilogram
201809,27011210,"Bituminous coking coal, not agglomerated	",124,Mongolia,3219592795,Kilogram
201810,27011210,"Bituminous coking coal, not agglomerated	",124,Mongolia,3089116210,Kilogram
201811,27011210,"Bituminous coking coal, not agglomerated	",124,Mongolia,1897223060,Kilogram
201812,27011210,"Bituminous coking coal, not agglomerated	",124,Mongolia,2526798960,Kilogram
201801,27011290,"Other bituminous coal, not agglomerated	",124,Mongolia,126248150,Kilogram
201802,27011290,"Other bituminous coal, not agglomerated	",124,Mongolia,127705720,Kilogram
201803,27011290,"Other bituminous coal, not agglomerated	",124,Mongolia,274153780,Kilogram
201804,27011290,"Other bituminous coal, not agglomerated	",124,Mongolia,265228309,Kilogram
201805,27011290,"Other bituminous coal, not agglomerated	",124,Mongolia,358889941,Kilogram
201806,27011290,"Other bituminous coal, not agglomerated	",124,Mongolia,233448640,Kilogram
201807,27011290,"Other bituminous coal, not agglomerated	",124,Mongolia,342780421,Kilogram
201808,27011290,"Other bituminous coal, not agglomerated	",124,Mongolia,372937390,Kilogram
201809,27011290,"Other bituminous coal, not agglomerated	",124,Mongolia,381389010,Kilogram
201810,27011290,"Other bituminous coal, not agglomerated	",124,Mongolia,281198762,Kilogram
201811,27011290,"Other bituminous coal, not agglomerated	",124,Mongolia,159112140,Kilogram
201812,27011290,"Other bituminous coal, not agglomerated	",124,Mongolia,191549240,Kilogram
201801,27011900,"Other coal, not agglomerated, nes	",124,Mongolia,241484300,Kilogram
201802,27011900,"Other coal, not agglomerated, nes	",124,Mongolia,162302550,Kilogram
201803,27011900,"Other coal, not agglomerated, nes	",124,Mongolia,509372680,Kilogram
201804,27011900,"Other coal, not agglomerated, nes	",124,Mongolia,521495430,Kilogram
201805,27011900,"Other coal, not agglomerated, nes	",124,Mongolia,618303080,Kilogram
201806,27011900,"Other coal, not agglomerated, nes	",124,Mongolia,753891650,Kilogram
201807,27011900,"Other coal, not agglomerated, nes	",124,Mongolia,344253890,Kilogram
201808,27011900,"Other coal, not agglomerated, nes	",124,Mongolia,295712400,Kilogram
201809,27011900,"Other coal, not agglomerated, nes	",124,Mongolia,474611960,Kilogram
201810,27011900,"Other coal, not agglomerated, nes	",124,Mongolia,329983150,Kilogram
201811,27011900,"Other coal, not agglomerated, nes	",124,Mongolia,480981050,Kilogram
201812,27011900,"Other coal, not agglomerated, nes	",124,Mongolia,98733750,Kilogram
